#,股票代號/名稱,類別,20260424,20260430,20260508,20260515,20260522,20260529,總增減,上週持有%
286,2368/金像電,電子零組件,0.27,0.23,0.05,0.49,-0.28,-0.15,0.61,78.96
287,2017/官田鋼,鋼鐵,-0.05,0.13,0.28,0.05,0.16,0.04,0.61,61.36
288,4934/太極,光電,0.09,0.22,-0.02,0.09,0.04,0.19,0.61,34.05
289,9902/台火,其他,0.14,-0.48,0.46,0.30,0.14,0.04,0.60,57.02
290,6164/華興,光電,1.36,0.40,-1.01,-0.30,-0.04,0.19,0.60,24.03
291,2540/愛山林,營建,0.33,0.08,-0.15,0.09,0.20,0.04,0.59,90.88
292,1537/廣隆,電機,0.01,0.00,0.00,0.50,0.00,0.07,0.58,51.78
293,5533/皇鼎,營建,-0.13,0.06,0.08,0.14,0.15,0.27,0.57,79.54
294,1525/江申,汽車,0.08,0.08,0.42,0.04,-0.21,0.16,0.57,88.10
295,7799/禾榮科,生技醫療業,0.30,0.04,-0.04,0.34,-0.12,0.05,0.57,80.40
296,8104/錸寶,光電,-1.27,-0.67,-0.09,-0.44,0.01,3.03,0.57,41.57
297,2488/漢平,其他電子,1.08,-0.20,-0.43,0.61,-0.03,-0.46,0.57,52.59
298,3092/鴻碩,電子零組件,0.01,0.05,-0.46,0.45,0.21,0.30,0.56,34.87
299,6698/旭暉應材,其他電子,0.00,0.66,0.50,-0.61,-0.06,0.06,0.55,39.18
300,6887/寶綠特-KY,綠能,0.04,0.02,0.47,0.02,0.00,0.00,0.55,91.82
301,2816/旺旺保,金融,0.08,-0.01,0.04,0.19,0.42,-0.17,0.55,79.72
302,1616/億泰,電器電纜,0.45,0.03,0.43,-0.53,-0.12,0.29,0.55,61.25
303,9927/泰銘,其他,0.00,-0.03,0.34,0.03,0.12,0.08,0.54,58.88
304,3021/鴻名,電子零組件,0.00,0.00,0.00,0.00,0.00,0.54,0.54,71.48
305,1455/集盛,紡織,0.23,-0.10,0.04,-0.01,0.12,0.25,0.53,66.38
306,2614/東森,其他,0.42,0.08,0.29,-0.20,0.03,-0.09,0.53,47.59
307,1521/大億,汽車,0.53,0.00,0.00,0.01,0.00,-0.01,0.53,68.63
308,3004/豐達科,鋼鐵,-0.09,0.14,0.55,0.26,0.97,-1.31,0.52,58.87
309,1904/正隆,造紙,0.14,0.04,-0.20,0.48,-0.06,0.12,0.52,65.13
310,1810/和成,玻璃,0.15,-0.15,0.34,-0.11,0.68,-0.40,0.51,67.47
311,2414/精技,電子通路,0.04,-0.01,-0.02,0.05,0.39,0.06,0.51,58.79
312,6689/伊雲谷,雲端,-0.67,0.15,0.70,0.10,0.11,0.11,0.50,48.03
313,1456/怡華,營建,-0.06,-0.07,0.09,0.48,0.00,0.06,0.50,85.06
314,8131/福懋科,半導體,-0.19,0.48,-0.50,-0.23,-0.63,1.57,0.50,72.41
315,1414/東和,紡織,0.13,0.05,0.01,0.08,0.06,0.17,0.50,88.25
316,1467/南緯,紡織,0.11,-0.03,0.05,0.18,0.03,0.16,0.50,66.44
317,1517/利奇,電機,0.24,0.00,0.11,0.09,0.06,-0.01,0.49,48.59
318,1714/和桐,化學,0.02,0.01,-0.46,1.38,-0.13,-0.34,0.48,62.98
319,6431/光麗-KY,生技醫療業,0.00,0.00,0.00,0.50,-0.05,0.03,0.48,70.03
320,2852/第一保,金融,0.08,0.14,0.02,0.02,0.44,-0.22,0.48,65.34
321,2739/寒舍,觀光,0.41,-0.01,-0.02,0.01,0.06,0.03,0.48,72.90
322,2527/宏璟,營建,0.21,0.15,-0.20,-0.24,0.16,0.40,0.48,80.10
323,1313/聯成,塑膠,-0.11,-0.07,0.27,0.13,0.13,0.12,0.47,66.59
324,8374/羅昇,電機,0.37,-0.39,0.44,0.04,0.38,-0.37,0.47,72.22
325,2022/聚亨,鋼鐵,-0.07,0.11,0.20,0.20,-0.22,0.25,0.47,39.22
326,6757/台灣虎航,航運,0.07,0.09,0.61,-0.61,0.08,0.22,0.46,77.84
327,5546/永固-KY,營建,0.25,0.00,0.00,0.01,0.15,0.05,0.46,84.73
328,4414/如興,紡織,-0.06,0.18,-0.18,0.44,0.28,-0.21,0.45,63.24
329,6153/嘉聯益,電子零組件,-0.25,0.11,0.01,-0.03,0.28,0.33,0.45,49.39
330,5607/遠雄港,航運,0.16,0.19,0.01,0.28,-0.17,-0.03,0.44,74.97
331,1808/潤隆,營建,0.19,0.03,-0.24,0.07,0.32,0.07,0.44,79.21
332,1303/南亞,塑膠,-0.26,0.53,-0.05,-0.56,0.11,0.66,0.43,84.96
333,9935/慶豐富,居家,0.34,0.23,-0.16,-0.07,0.04,0.05,0.43,61.48
334,6281/全國電,電子通路,0.41,0.01,0.02,-0.01,0.00,-0.01,0.42,55.89
335,4426/利勤,紡織,0.04,-0.25,0.18,0.03,0.34,0.08,0.42,62.01
336,5706/鳳凰,觀光,0.41,-0.77,1.19,-0.06,-0.57,0.22,0.42,40.35
337,6216/居易,通信網路,-0.05,0.42,0.14,-0.09,-0.46,0.46,0.42,39.67
338,2882/國泰金,金融,0.05,0.18,0.00,-0.03,0.07,0.15,0.42,85.49
339,5608/四維航,航運,-0.51,0.12,0.55,0.00,0.19,0.06,0.41,28.34
340,6550/北極星藥業-KY,生技醫療業,-0.11,0.15,0.02,0.09,-0.19,0.45,0.41,75.89
341,2347/聯強,電子通路,0.10,0.10,0.00,0.01,0.12,0.08,0.41,88.75
342,2601/益航,貿易百貨,0.06,-0.04,0.43,-0.26,0.04,0.17,0.40,32.27
343,6581/鋼聯,綠能,-0.03,-0.01,0.00,0.49,-0.06,0.01,0.40,90.19
344,8454/富邦媒,雲端,-0.77,0.02,0.58,-0.02,0.52,0.07,0.40,79.59
345,9931/欣高,油電燃氣,0.39,0.08,-0.38,0.36,-0.06,0.01,0.40,77.99
346,2530/華建,營建,0.08,0.01,0.27,0.21,0.06,-0.23,0.40,85.27
347,2886/兆豐金,金融,0.08,0.13,-0.04,0.04,0.21,-0.02,0.40,81.93
348,2939/永邑-KY,貿易百貨,0.02,0.04,0.23,0.10,0.00,0.00,0.39,75.99
349,2412/中華電,通信網路,0.09,0.06,-0.04,0.17,0.24,-0.13,0.39,79.50
350,1233/天仁,食品,0.00,0.04,0.11,0.08,0.07,0.08,0.38,74.14
351,3229/晟鈦,電子零組件,0.10,-0.73,0.81,0.17,0.00,0.03,0.38,70.04
352,2387/精元,電腦週邊,-0.15,-0.19,0.58,-0.55,0.12,0.57,0.38,57.68
353,6285/啟卅卅,通信網路,-4.41,-0.37,2.67,1.33,-0.22,1.38,0.38,69.39
354,6142/友勁,通信網路,-0.22,0.15,0.19,0.14,-0.09,0.20,0.37,58.54
355,2891/中信金,金融,-0.14,0.00,0.20,-0.01,0.28,0.04,0.37,82.01
356,9918/欣天然,油電燃氣,0.14,0.07,0.10,0.05,0.00,0.01,0.37,83.82
357,6024/群益期,金融,0.17,-0.13,0.48,0.01,-0.05,-0.12,0.36,68.26
358,1453/大將,營建,0.36,0.01,0.03,-0.03,0.00,-0.01,0.36,75.99
359,6645/金萬林-創,生技醫療業,0.00,0.02,0.03,0.10,0.11,0.10,0.36,44.24
360,2506/太設,營建,-0.02,-0.03,0.02,0.13,0.21,0.04,0.35,76.74
361,6918/愛派司,生技醫療業,0.09,0.02,-0.03,0.06,0.13,0.08,0.35,49.82
362,6541/泰福-KY,生技醫療業,-0.02,-0.01,-0.01,0.15,0.21,0.02,0.34,71.94
363,1617/榮星,電器電纜,0.06,0.01,0.04,0.07,0.06,0.10,0.34,75.12
364,1474/弘裕,紡織,0.11,0.01,0.08,0.34,0.06,-0.26,0.34,59.30
365,2359/所羅門,其他電子,-0.32,0.15,0.25,-0.11,0.03,0.34,0.34,45.90
366,1101/台泥,水泥,0.16,0.01,0.20,0.05,-0.14,0.05,0.33,54.78
367,2321/東訊,通信網路,0.09,0.02,0.04,0.09,0.03,0.06,0.33,70.81
368,3050/鈺德,光電,-0.79,-0.04,0.03,0.32,0.33,0.48,0.33,52.48
369,1213/大飲,食品,0.00,0.14,0.01,0.06,0.05,0.07,0.33,82.24
370,1459/聯發,紡織,0.02,0.01,0.19,0.12,-0.06,0.05,0.33,85.39
371,8940/新天地,觀光,0.06,0.16,0.20,-0.04,-0.06,0.01,0.33,70.95
372,8215/明基材,光電,0.12,-0.14,0.79,-1.07,0.13,0.49,0.32,53.38
373,6235/華孚,電腦週邊,-0.15,0.02,0.16,-0.07,0.13,0.23,0.32,42.96
374,3056/富華新,營建,0.23,0.09,0.14,-0.62,0.21,0.27,0.32,31.90
375,3515/華擎,電腦週邊,0.12,-0.29,0.04,-0.19,-0.16,0.80,0.32,70.09
376,1760/寶齡富錦,生技醫療業,0.56,0.07,0.08,0.00,0.20,-0.60,0.31,42.56
377,6794/向榮生技,生技醫療業,0.02,0.01,0.02,0.05,0.21,0.00,0.31,80.97
378,2103/台橡,橡膠,0.14,0.13,0.03,1.12,-0.57,-0.54,0.31,52.63
379,1321/大洋,塑膠,0.13,0.05,0.06,0.24,0.01,-0.18,0.31,69.47
380,5007/三星,鋼鐵,0.02,0.02,0.01,0.02,0.08,0.16,0.31,87.79
381,4564/元翎,電機,0.33,-0.24,0.21,-0.05,-0.21,0.26,0.30,43.01
382,4994/傳奇,資訊服務,0.04,0.04,0.04,0.05,0.05,0.08,0.30,85.76
383,2362/藍天,電腦週邊,-0.01,0.01,0.17,0.01,0.13,-0.01,0.30,80.45
384,8367/建新國際,航運,0.01,0.02,0.09,0.10,0.06,0.02,0.30,70.13
385,1762/中化生,生技醫療業,0.00,0.00,0.09,0.27,-0.08,0.02,0.30,44.85
386,2430/燦坤,電子通路,0.13,0.33,-0.06,0.02,-0.06,-0.07,0.29,64.16
387,2014/中鴻,鋼鐵,-0.16,0.10,0.42,0.03,-0.25,0.15,0.29,48.80
388,8466/美吉吉-KY,其他,0.30,0.03,0.02,0.03,-0.60,0.51,0.29,76.51
389,5525/順天,營建,0.03,0.03,-0.01,0.16,0.03,0.05,0.29,88.50
390,4441/振大環球,紡織,0.06,0.02,0.02,-0.03,-0.02,0.24,0.29,72.54
391,8411/福貞-KY,其他,0.04,0.05,0.05,0.07,0.01,0.07,0.29,81.64
392,2509/全坤建,營建,-0.16,0.01,-0.06,0.45,0.00,0.05,0.29,69.30
393,2705/六福,觀光,0.49,-0.07,-0.27,-0.05,0.24,-0.05,0.29,65.22
394,2616/山隆,油電燃氣,0.27,0.31,-0.34,-0.29,-0.03,0.36,0.28,44.83
395,6768/志強-KY,運動,-0.52,-0.30,0.81,0.29,-0.34,0.34,0.28,82.74
396,8150/南茂,半導體,-1.21,-0.15,5.14,-6.23,-1.12,3.85,0.28,74.49
397,910322/康師傅-DR,存託憑證,0.01,0.29,0.04,0.27,-0.04,-0.29,0.28,26.94
398,7788/松川精密,電子零組件,-0.18,-0.13,-0.13,-0.19,1.46,-0.55,0.28,77.24
399,8926/台汽電,油電燃氣,0.18,0.02,0.48,0.25,4.25,-4.90,0.28,60.65
400,6838/台新藥,生技醫療業,0.07,0.00,0.05,-0.01,-0.11,0.28,0.28,61.74
401,3257/虹冠電,半導體,0.12,0.00,0.23,0.43,0.07,-0.57,0.28,44.05
402,6799/來頡,半導體,-0.73,0.02,0.01,-0.23,-0.03,1.24,0.28,37.34
403,2433/互盛電,其他電子,0.00,0.00,0.00,0.00,0.00,0.28,0.28,79.20
404,6965/中傑-KY,運動,0.07,0.01,0.02,0.06,0.09,0.03,0.28,91.98
405,1417/嘉裕,紡織,-0.15,0.24,0.02,-0.15,0.07,0.24,0.27,57.78
406,911622/泰聚亨-DR,存託憑證,0.05,0.03,0.01,0.10,0.01,0.07,0.27,50.08
407,1314/中石化,塑膠,0.02,0.04,0.09,-0.05,0.04,0.12,0.26,38.93
408,5531/鄉林,營建,0.02,-0.06,0.13,0.00,0.01,0.16,0.26,86.13
409,1609/大亞,電器電纜,-0.08,0.11,0.19,-0.59,0.21,0.42,0.26,32.05
410,9928/中視,其他,0.00,0.09,0.06,0.00,0.02,0.09,0.26,74.51
411,1438/三地開發,營建,0.04,0.02,0.01,0.07,0.11,0.01,0.26,83.10
412,4108/懷特,生技醫療業,0.00,0.00,0.00,0.06,0.09,0.10,0.25,29.99
413,5538/東明-KY,鋼鐵,0.00,0.00,0.03,-0.02,0.24,0.00,0.25,94.27
414,1103/嘉泥,水泥,0.20,-0.02,0.04,-0.04,-0.10,0.16,0.24,79.09
415,6531/愛普*,半導體,2.26,-0.64,-0.07,-0.97,-1.65,1.31,0.24,67.43
416,6776/展卅眥篕卅,電子通路,0.09,0.04,-0.33,0.01,-0.03,0.45,0.23,67.49
417,2231/為升,汽車,0.91,-0.24,0.28,-0.05,-0.59,-0.09,0.22,67.34
418,2024/志聯,鋼鐵,0.01,0.03,0.02,0.04,0.08,0.04,0.22,82.93
419,2101/南港,橡膠,0.04,0.07,0.07,0.41,-0.39,0.02,0.22,64.30
420,9908/大台北,油電燃氣,0.04,-0.12,0.09,0.00,0.19,0.02,0.22,80.48
421,7786/東方風能,綠能,0.00,0.00,0.00,0.24,-0.01,-0.01,0.22,81.51
422,4930/燦星網,電器電纜,-0.26,0.56,0.00,-0.07,-0.03,0.02,0.22,63.08
423,2250I/KKA-KY,汽車,-0.12,0.18,0.37,-0.08,-0.23,0.10,0.22,52.35
424,3533/嘉澤,電子零組件,0.57,-0.34,-0.66,1.48,-0.10,-0.73,0.22,61.37
425,1443/立益物流,其他,0.01,0.06,0.00,0.07,0.04,0.03,0.21,89.74
426,1323/永裕,塑膠,0.01,0.02,0.03,0.13,0.01,0.01,0.21,70.69
427,1436/華友聯,營建,0.05,0.03,0.02,-0.19,0.70,-0.41,0.20,78.26
428,5285/界霖,半導體,-0.14,-0.10,0.95,1.20,-1.71,0.00,0.20,61.65
429,3413/京鼎,半導體,0.01,-1.69,-0.57,2.66,2.87,-3.08,0.20,44.35
430,1439/雋揚,營建,0.04,0.05,0.03,0.01,-0.41,0.48,0.20,85.00
431,1604/聲寶,電器電纜,0.01,-0.02,-0.08,0.05,0.08,0.16,0.20,58.16
432,6890/來億-KY,運動,0.14,-0.06,-0.24,0.63,-0.08,-0.20,0.19,89.09
433,4562/穎漢,電機,0.45,0.40,-0.48,0.08,-0.27,0.01,0.19,52.41
434,2493/揚博,電子零組件,-1.83,-1.19,-0.25,0.80,-1.68,4.34,0.19,51.09
435,2607/榮運,航運,-0.16,0.10,0.01,-0.08,0.14,0.18,0.19,77.23
436,8341/日友,綠能,0.03,0.01,0.07,0.00,0.09,-0.01,0.19,49.22
437,3002/歐格,電腦週邊,-0.04,0.02,0.03,0.24,-0.01,-0.05,0.19,66.22
438,1907/永豐餘,造紙,-0.03,0.06,-0.01,-0.01,0.13,0.05,0.19,84.17
439,1413/宏洲,紡織,0.02,0.01,0.05,0.04,0.01,0.06,0.19,75.73
440,8487/愛爾達-創,雲端,0.08,0.10,0.01,0.00,0.00,0.00,0.19,55.77
441,4190/佐登-KY,生技醫療業,-0.02,0.00,0.00,0.00,0.16,0.05,0.19,65.73
442,1305/華夏,塑膠,-1.13,0.35,0.06,0.61,0.35,-0.05,0.19,51.16
443,1473/台南,紡織,0.01,0.03,0.04,0.09,0.00,0.01,0.18,72.33
444,9946/三發地產,營建,0.08,0.00,0.15,-0.22,0.10,0.07,0.18,81.21
445,2483/百容,電子零組件,0.07,-0.02,0.08,-0.30,0.57,-0.22,0.18,63.76
446,6902G/OGOLOOK,雲端,-0.30,0.03,0.04,0.57,-0.13,-0.03,0.18,71.76
447,8162/微矽電子-創,半導體,-1.02,-0.75,0.01,0.01,1.22,0.70,0.17,76.03
448,2701/萬企,觀光,0.00,0.00,0.00,0.01,0.03,0.13,0.17,86.33
449,2413/環科,電子零組件,-0.90,0.63,-0.35,-0.13,0.99,-0.07,0.17,57.82
450,3576/聯合再生,光電,-0.04,-0.31,0.55,-0.78,0.05,0.70,0.17,37.17
451,2008/高興昌,鋼鐵,0.01,0.01,0.05,0.04,0.04,0.02,0.17,92.36
452,2646/星宇航空,航運,-0.10,0.11,0.09,-0.03,0.02,0.08,0.17,64.86
453,6533/晶心科,半導體,-0.13,0.02,0.09,-0.40,-0.38,0.96,0.16,21.93
454,6115/鎰勝,電子零組件,-0.02,0.22,-0.09,0.02,0.00,0.03,0.16,61.21
455,9905/大華,其他,0.00,0.14,0.00,0.14,-0.10,-0.02,0.16,74.12
456,3130/一零四,雲端,0.02,0.03,0.11,0.11,-0.01,-0.10,0.16,61.62
457,4938/和碩,電腦週邊,0.37,-0.11,0.00,-0.51,0.07,0.34,0.16,78.11
458,6671/三能-KY,居家,0.00,0.01,0.03,-0.06,-0.02,0.20,0.16,74.68
459,9940/信義,其他,-0.01,0.07,-0.08,-0.04,0.05,0.17,0.16,81.58
460,2538/基泰,營建,0.21,-0.14,0.07,0.01,0.04,-0.03,0.16,75.14
461,2762/世界健身-KY,運動,-0.06,-0.09,-0.20,0.01,0.40,0.10,0.16,86.75
462,2204/中華,汽車,-0.22,-0.10,0.13,-0.26,0.14,0.47,0.16,73.47
463,2524/京城,營建,-0.01,-0.11,0.12,-0.07,0.13,0.09,0.15,93.16
464,6958/日盛台駿,其他,0.08,0.03,0.02,0.00,0.02,0.00,0.15,94.11
465,1444/力麗,紡織,-0.02,0.03,-0.07,0.02,-0.03,0.22,0.15,65.00
466,6504/南六,其他,0.04,0.01,0.02,0.03,0.02,0.03,0.15,69.84
467,4737/華廣,生技醫療業,-0.19,0.65,-0.43,0.08,0.00,0.04,0.15,60.68
468,9103/美德醫療-DR,存託憑證,0.06,0.16,0.04,-0.44,0.11,0.22,0.15,10.19
469,1470/大統新創,紡織,-0.01,0.00,0.00,-0.05,0.20,0.01,0.15,87.66
470,1614/三洋電,電器電纜,0.17,0.01,0.01,-0.12,0.01,0.06,0.14,82.72
471,4739/康普,化學,0.49,-4.12,0.59,1.65,-0.03,1.56,0.14,43.99
472,2704/國賓,觀光,-0.04,-0.06,-0.04,0.19,-0.02,0.11,0.14,88.04
473,2467/志聖,電子零組件,0.17,-0.28,-1.32,1.57,-0.10,0.10,0.14,69.35
474,2913/農林,貿易百貨,-0.38,0.12,0.03,0.06,0.10,0.21,0.14,58.38
475,2020/美亞,鋼鐵,-0.43,0.23,0.32,0.09,0.00,-0.07,0.14,49.87
476,4142/國光生,生技醫療業,-0.35,0.09,0.07,0.15,0.10,0.08,0.14,39.30
477,3494/誠研,電腦週邊,0.10,0.02,-0.03,0.02,-0.01,0.04,0.14,61.23
478,6606/建德工業,電機,0.01,0.02,-0.11,-0.01,-0.01,0.24,0.14,70.52
479,1535/中宇,電機,0.03,0.01,0.01,0.03,0.01,0.04,0.13,75.50
480,2545/皇翔,營建,0.14,-0.24,0.29,0.03,0.10,-0.19,0.13,76.83
481,3717/聯嘉投控,汽車,0.32,0.13,-0.17,-0.22,0.51,-0.44,0.13,46.47
482,1752/南光,生技醫療業,0.02,0.03,0.01,0.02,0.02,0.03,0.13,63.98
483,1713/國化,化學,0.07,0.01,-0.28,0.02,0.02,0.29,0.13,72.89
484,1463/強盛新,紡織,0.12,-0.02,-0.01,0.01,0.03,0.00,0.13,81.23
485,2358/廷鑫,其他,0.00,0.00,0.02,0.00,0.00,0.11,0.13,27.70
486,1457/宜進,紡織,-0.07,0.07,0.02,0.04,0.03,0.03,0.12,74.87
487,1203/味王,食品,0.03,0.01,0.01,0.02,0.02,0.03,0.12,91.06
488,6477/安集,光電,-0.10,-0.02,0.15,-0.18,0.05,0.22,0.12,44.04
489,2609/陽明,航運,-0.35,-0.18,0.21,-0.63,0.29,0.78,0.12,57.57
490,9934/成霖,居家,-0.14,-0.09,0.18,0.10,0.01,0.06,0.12,66.32
491,8404/百和興業-KY,其他,-0.03,-0.22,0.16,0.02,0.08,0.11,0.12,78.68
492,1225/福懋油,食品,-0.13,0.08,0.05,0.20,-0.06,-0.02,0.12,89.11
493,1512/瑞利,汽車,0.03,0.46,0.03,0.00,0.00,-0.40,0.12,53.89
494,1468/昶和,紡織,0.00,-0.01,0.12,0.00,0.00,0.01,0.12,97.60
495,2239/英利-KY,汽車,0.07,0.02,0.02,0.03,-0.04,0.01,0.11,79.98
496,2028/威致,鋼鐵,0.01,-0.08,-0.15,0.01,0.00,0.32,0.11,83.46
497,2546/根基,營建,0.00,0.00,0.02,0.01,0.02,0.06,0.11,62.11
498,3029/零壹,資訊服務,0.43,-0.09,0.19,-0.26,0.31,-0.48,0.10,42.05
499,8463/潤泰材,其他,0.06,0.01,-0.01,0.03,0.01,0.00,0.10,81.53
500,2905/三商,貿易百貨,0.06,0.00,0.04,0.01,0.01,-0.02,0.10,83.89
501,3052/夆典,營建,0.28,-0.30,0.09,-0.13,-0.02,0.18,0.10,56.42
502,2911/麗嬰房,貿易百貨,0.51,0.60,-0.28,0.07,0.06,-0.86,0.10,45.24
503,1524/耿鼎,汽車,-0.48,0.22,-0.06,-1.57,0.53,1.45,0.09,40.55
504,7722L/INEPAY,雲端,0.58,-0.28,0.09,-0.07,-0.15,-0.08,0.09,85.38
505,2109/華豐,橡膠,-0.16,-0.02,0.17,-0.08,0.00,0.18,0.09,74.64
506,6952/大武山,其他,0.01,0.00,0.02,0.00,0.00,0.05,0.08,86.51
507,1110/東泥,水泥,0.01,-0.02,0.07,-0.11,0.07,0.06,0.08,93.99
508,6916/華凌,光電,0.00,0.00,0.00,0.04,0.04,0.00,0.08,78.89
509,6951/青新-創,綠能,0.04,0.00,0.00,0.03,0.00,0.01,0.08,66.22
510,6205/詮欣,電子零組件,2.03,6.90,-6.54,-0.35,-0.98,-0.99,0.07,46.25
511,2395/研華,電腦週邊,0.33,-0.03,0.56,-0.23,-0.15,-0.41,0.07,85.54
512,6230/尼得科超眾,電腦週邊,0.03,-0.03,0.05,0.02,0.00,0.00,0.07,87.81
513,4104/佳醫,生技醫療業,0.37,0.20,-0.59,0.00,0.30,-0.21,0.07,45.71
514,1235/興泰,食品,-0.13,0.00,0.20,0.00,0.00,0.00,0.07,96.54
515,1434/福懋,紡織,-0.05,-0.08,0.17,0.07,0.01,-0.05,0.07,71.67
516,1466/聚隆,紡織,-0.04,0.07,-0.01,-0.04,0.04,0.04,0.06,72.84
517,1530/亞崴,電機,0.00,0.00,0.00,0.02,0.00,0.04,0.06,75.48
518,6781A/ES-KY,電子零組件,-0.75,0.16,0.47,-0.52,0.09,0.61,0.06,72.27
519,3705/永信,生技醫療業,-0.13,0.01,-0.14,0.09,0.21,0.02,0.06,67.90
520,2617/台航,航運,0.07,-0.11,0.01,-0.12,0.11,0.09,0.05,62.08
521,2254/巨鎧精密-創,汽車,0.03,0.01,-0.01,0.01,0.03,-0.02,0.05,92.38
522,1735/日勝化,化學,-0.05,0.03,0.06,-0.03,0.01,0.03,0.05,78.26
523,3031/佰鴻,光電,0.26,-0.41,0.04,0.48,0.65,-0.98,0.04,59.04
524,2915/潤泰全,貿易百貨,-0.20,0.19,0.02,0.04,0.00,-0.01,0.04,67.79
525,2434/統懋,半導體,0.02,0.04,0.01,-0.01,-0.01,-0.01,0.04,80.49
526,2612/中航,航運,0.01,-0.03,0.26,-0.55,-0.05,0.40,0.04,73.61
527,2897/王道銀行,金融,0.01,0.03,-0.03,0.20,-0.07,-0.10,0.04,84.98
528,6655/科定,其他,-0.01,-0.01,-0.08,0.02,0.03,0.09,0.04,86.09
529,1220/台榮,食品,0.00,0.00,0.23,-0.22,0.02,0.01,0.04,67.53
530,4943/康控-KY,電子零組件,0.02,-0.01,-0.01,0.04,0.00,-0.01,0.03,64.13
531,1419/新紡,紡織,-0.08,0.01,-0.02,0.00,-0.04,0.16,0.03,90.71
532,1441/大東,紡織,-0.02,0.03,0.00,0.00,0.00,0.02,0.03,65.03
533,1710/東聯,化學,0.11,0.11,0.28,-0.14,-0.32,-0.01,0.03,61.44
534,6117/迎廣,電腦週邊,0.37,0.45,-0.43,-0.51,0.09,0.05,0.02,54.87
535,2432/倚天酷卅卅-創,電腦週邊,0.00,-0.02,-0.02,0.01,0.04,0.01,0.02,76.74
536,4935/茂林-KY,光電,-0.08,0.02,0.03,0.05,0.00,0.00,0.02,62.70
537,4904/遠傳,通信網路,0.10,-0.01,0.01,0.11,-0.09,-0.10,0.02,93.36
538,2454/聯發科,半導體,0.68,0.04,-0.32,-0.22,-0.22,0.06,0.02,76.47
539,1315/達新,塑膠,0.00,0.00,0.01,0.00,0.01,0.00,0.02,80.74
540,2885/元大金,金融,-0.01,0.06,0.03,-0.07,-0.07,0.07,0.01,83.16
541,3653/健策,電子零組件,0.10,-0.21,-0.40,0.29,0.69,-0.46,0.01,68.41
542,7711/永擎,電腦週邊,-0.07,0.01,-0.01,0.02,-0.05,0.11,0.01,61.78
543,2849/安泰銀,金融,-0.01,0.00,0.00,0.02,-0.02,0.02,0.01,98.43
544,8482/商億-KY,居家,0.00,0.00,0.00,0.00,0.01,0.00,0.01,95.53
545,1532/勤美,電機,-0.14,0.01,-0.10,0.10,-0.07,0.21,0.01,64.86
546,4119/旭富,生技醫療業,-0.35,-0.01,0.03,0.01,0.13,0.20,0.01,45.66
547,2722/夏都,觀光,0.00,0.00,0.00,0.01,0.00,0.00,0.01,87.44
548,1789/神隆,生技醫療業,-0.05,0.12,-0.04,-0.04,-0.02,0.04,0.01,76.83
549,6807/峰源-KY,居家,0.01,-0.02,0.00,-0.01,0.02,0.01,0.01,83.57
550,3652/精聯,電腦週邊,0.00,0.01,0.00,0.00,-0.01,0.01,0.01,71.59
551,6863/永道-KY,通信網路,0.03,-0.01,0.01,-0.07,0.00,0.05,0.01,75.48
552,6754/匯僑設計,居家,0.00,0.00,0.00,0.01,0.00,0.00,0.01,83.07
553,1341/富林-KY,塑膠,0.00,0.00,0.00,0.01,0.00,0.00,0.01,85.02
554,3550/聯穎,電子零組件,0.36,0.52,-1.80,0.29,1.73,-1.09,0.01,43.25
555,2706/第一店,觀光,-0.09,0.01,0.08,-0.05,0.01,0.05,0.01,84.91
556,2496/卓越,其他,0.00,0.00,0.00,0.00,0.01,0.00,0.01,49.58
557,1337/再生-KY,塑膠,-0.12,0.06,-0.08,-0.14,-0.32,0.61,0.01,47.87
558,3046/建卅卅,電腦週邊,-0.62,0.03,0.06,0.03,0.51,-0.01,0.00,53.76
559,1732/毛寶,化學,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.40
560,2443/昶虹,其他,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.26
561,4581/光隆精密-KY,汽車,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.96
562,6225/天瀚,光電,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.03
563,2247/汎德永業,汽車,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.73
564,6201/亞弘電,其他電子,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.12
565,3432/台端,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.51
566,6928/攸泰科技,電腦週邊,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.20
567,6666/羅麗芬-KY,生技醫療業,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.06
568,6582/申豐,橡膠,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.29
569,1435/中福,其他,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.90
570,9929/秋雨,其他,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.99
571,2227/裕日車,汽車,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.51
572,2450/神腦,通信網路,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.61
573,4942/嘉彰,光電,0.00,-0.09,-0.32,-0.31,0.66,0.06,0.00,62.93
574,3454/晶睿,光電,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
